r_id,pltm_kokok_putih,pltmh_santon,pltm_segara,pltu_lombok_timure,pltd_ampenan,pltd_taman,pltu_lombok_apbn,pltu_lombok_ftp1,pltu_lombok_ftp1,mpp_lombok,pltmg_sumbawa,pltd_bima,pltu_sumbawa_barat,pltmg_bima,pltd_taliwang,pltmg_lombok_peaker,pltm_sedau_kumbi,pltu_lombok_ftp2,plts_lunyuk_kuota_tersebar,plts_medang,plts_dedieselisasi,pltmg_sumbawa_2,pltm_koko_babak,plts_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,plts_lunyuk_kuota_tersebar,pltbm_sumbawa_bima_kuota_tersebar,pltm_lombok_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltm_sumbawa_bima_kuota_tersebar,pltmg_bima_2,plts_lunyuk_kuota_tersebar,pltu_bima_ftp1,pltp_sumbawa_bima_kuota_tersebar,pltmg_lombok_2,pltmg_sumbawa_3,plt_ebt_base_lombok_3,plt_ebt_base_lombok_4,west_nusa_tenggara_solar_potential_ruen,west_nusa_tenggara_wind_potential_ruen,west_nusa_tenggara_geothermal_potential_ruen,west_nusa_tenggara_hydropower_potential_ruen,west_nusa_tenggara_hydropower_mini_potential_ruen,west_nusa_tenggara_biomass_potential_ruen,west_nusa_tenggara_biogas_potential_ruen,pltd_kefamenanu,pltu_kupang_ftp1,pltmg_kupang_peaker,pltd_labuhan_bajo,mpp_flores_labuan_bajo,pltd_ruteng,pltu_ende_ftp1,pltp_ulumbu_adb,pltd_bajawa,pltmg_maumere,pltmg_alor,plts_lisdes_ntt,pltp_sokoria,pltbm_sumba_kuota_tersebar,pltm_sumba_kuota_tersebar,pltmg_waingapu,plts_adonara,plts_adonara,plts_alor_kalabahi,plts_betun,pltmg_waingapu_2,plts_flores,plts_lembata,pltb_maubesi,plts_reep_1_tersebar,plts_rote,plts_rote,plts_sabu_raijua,pltp_sokoria,pltm_sumba_kuota_tersebar,pltu_timor_1,plts_dedieselisasi,plts_dedieselisasi,plts_lembata,plts_sumba,pltb_sumba_kuota_tersebar,plts_timor_kuota_tersebar,pltm_wae_lega_ruteng,pltmg_kupang_2,plts_sumba,plts_sumba,plts_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltb_timor_kuota_tersebar,pltp_sokoria,pltp_atadei,pltu_alor,plts_dedieselisasi,pltm_flores,pltu_rote_ndao,pltm_sumba,pltp_ulumbu_5,pltp_mataloko_ftp2,plts_sumba,plts_sumba,plt_ebt_base_timor_2,pltu_atambua,pltp_ulumbu_6,pltp_oka_ile_ange_ftp2,plts_rote,plts_sumba,plts_sumba,plt_ebt_base_timor_3,pltp_gunung_sirung,plts_sumba,plts_sumba,east_nusa_tenggara_solar_potential_ruen,east_nusa_tenggara_wind_potential_ruen,east_nusa_tenggara_geothermal_potential_ruen,east_nusa_tenggara_hydropower_potential_ruen,east_nusa_tenggara_hydropower_mini_potential_ruen,east_nusa_tenggara_biomass_potential_ruen,east_nusa_tenggara_biogas_potential_ruen
771,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.114,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.161,0,0,0,0,1,0.5,1,0,0,0,0,0.161,0,0.5,1,0,0,0,0.161,0.161,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.161,1,0.5,0.5,1,1
772,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.103,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.169,0,0,0,0,1,0.5,1,0,0,0,0,0.169,0,0.5,1,0,0,0,0.169,0.169,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.169,1,0.5,0.5,1,1
773,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.09,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.207,0,0,0,0,1,0.5,1,0,0,0,0,0.207,0,0.5,1,0,0,0,0.207,0.207,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.207,1,0.5,0.5,1,1
774,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.009,0.009,0.009,1,0.5,0.009,0.5,0.009,1,0.5,0.5,0.5,0.5,1,0.009,1,1,1,1,1,1,0.009,0.078,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,1,1,0.5,1,0.032,0.032,0.032,0.032,1,0.032,0.032,0.209,0.032,0.032,0.032,0.032,1,0.5,1,0.032,0.032,0.032,0.032,0.209,0.032,0.5,1,0.032,0.032,0.032,0.209,0.209,1,1,1,0.032,0.5,1,0.5,1,1,0.032,0.032,1,1,1,1,0.032,0.032,0.032,1,1,0.032,0.032,0.032,0.209,1,0.5,0.5,1,1
775,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.073,0.073,0.073,1,0.5,0.073,0.5,0.073,1,0.5,0.5,0.5,0.5,1,0.073,1,1,1,1,1,1,0.073,0.062,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.139,1,1,0.5,1,0.139,0.139,0.139,0.139,1,0.139,0.139,0.153,0.139,0.139,0.139,0.139,1,0.5,1,0.139,0.139,0.139,0.139,0.153,0.139,0.5,1,0.139,0.139,0.139,0.153,0.153,1,1,1,0.139,0.5,1,0.5,1,1,0.139,0.139,1,1,1,1,0.139,0.139,0.139,1,1,0.139,0.139,0.139,0.153,1,0.5,0.5,1,1
776,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.164,0.164,0.164,1,0.5,0.164,0.5,0.164,1,0.5,0.5,0.5,0.5,1,0.164,1,1,1,1,1,1,0.164,0.07,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.274,1,1,0.5,1,0.274,0.274,0.274,0.274,1,0.274,0.274,0.164,0.274,0.274,0.274,0.274,1,0.5,1,0.274,0.274,0.274,0.274,0.164,0.274,0.5,1,0.274,0.274,0.274,0.164,0.164,1,1,1,0.274,0.5,1,0.5,1,1,0.274,0.274,1,1,1,1,0.274,0.274,0.274,1,1,0.274,0.274,0.274,0.164,1,0.5,0.5,1,1
777,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.257,0.257,0.257,1,0.5,0.257,0.5,0.257,1,0.5,0.5,0.5,0.5,1,0.257,1,1,1,1,1,1,0.257,0.104,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4,1,1,0.5,1,0.4,0.4,0.4,0.4,1,0.4,0.4,0.178,0.4,0.4,0.4,0.4,1,0.5,1,0.4,0.4,0.4,0.4,0.178,0.4,0.5,1,0.4,0.4,0.4,0.178,0.178,1,1,1,0.4,0.5,1,0.5,1,1,0.4,0.4,1,1,1,1,0.4,0.4,0.4,1,1,0.4,0.4,0.4,0.178,1,0.5,0.5,1,1
778,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.321,0.321,0.321,1,0.5,0.321,0.5,0.321,1,0.5,0.5,0.5,0.5,1,0.321,1,1,1,1,1,1,0.321,0.124,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.491,1,1,0.5,1,0.491,0.491,0.491,0.491,1,0.491,0.491,0.174,0.491,0.491,0.491,0.491,1,0.5,1,0.491,0.491,0.491,0.491,0.174,0.491,0.5,1,0.491,0.491,0.491,0.174,0.174,1,1,1,0.491,0.5,1,0.5,1,1,0.491,0.491,1,1,1,1,0.491,0.491,0.491,1,1,0.491,0.491,0.491,0.174,1,0.5,0.5,1,1
779,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.337,0.337,0.337,1,0.5,0.337,0.5,0.337,1,0.5,0.5,0.5,0.5,1,0.337,1,1,1,1,1,1,0.337,0.103,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.527,1,1,0.5,1,0.527,0.527,0.527,0.527,1,0.527,0.527,0.184,0.527,0.527,0.527,0.527,1,0.5,1,0.527,0.527,0.527,0.527,0.184,0.527,0.5,1,0.527,0.527,0.527,0.184,0.184,1,1,1,0.527,0.5,1,0.5,1,1,0.527,0.527,1,1,1,1,0.527,0.527,0.527,1,1,0.527,0.527,0.527,0.184,1,0.5,0.5,1,1
780,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.326,0.326,0.326,1,0.5,0.326,0.5,0.326,1,0.5,0.5,0.5,0.5,1,0.326,1,1,1,1,1,1,0.326,0.099,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54,1,1,0.5,1,0.54,0.54,0.54,0.54,1,0.54,0.54,0.198,0.54,0.54,0.54,0.54,1,0.5,1,0.54,0.54,0.54,0.54,0.198,0.54,0.5,1,0.54,0.54,0.54,0.198,0.198,1,1,1,0.54,0.5,1,0.5,1,1,0.54,0.54,1,1,1,1,0.54,0.54,0.54,1,1,0.54,0.54,0.54,0.198,1,0.5,0.5,1,1
781,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.24,0.24,0.24,1,0.5,0.24,0.5,0.24,1,0.5,0.5,0.5,0.5,1,0.24,1,1,1,1,1,1,0.24,0.112,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,1,1,0.5,1,0.501,0.501,0.501,0.501,1,0.501,0.501,0.208,0.501,0.501,0.501,0.501,1,0.5,1,0.501,0.501,0.501,0.501,0.208,0.501,0.5,1,0.501,0.501,0.501,0.208,0.208,1,1,1,0.501,0.5,1,0.5,1,1,0.501,0.501,1,1,1,1,0.501,0.501,0.501,1,1,0.501,0.501,0.501,0.208,1,0.5,0.5,1,1
782,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.145,0.145,0.145,1,0.5,0.145,0.5,0.145,1,0.5,0.5,0.5,0.5,1,0.145,1,1,1,1,1,1,0.145,0.113,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.402,1,1,0.5,1,0.402,0.402,0.402,0.402,1,0.402,0.402,0.211,0.402,0.402,0.402,0.402,1,0.5,1,0.402,0.402,0.402,0.402,0.211,0.402,0.5,1,0.402,0.402,0.402,0.211,0.211,1,1,1,0.402,0.5,1,0.5,1,1,0.402,0.402,1,1,1,1,0.402,0.402,0.402,1,1,0.402,0.402,0.402,0.211,1,0.5,0.5,1,1
783,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.102,0.102,0.102,1,0.5,0.102,0.5,0.102,1,0.5,0.5,0.5,0.5,1,0.102,1,1,1,1,1,1,0.102,0.082,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,1,1,0.5,1,0.262,0.262,0.262,0.262,1,0.262,0.262,0.172,0.262,0.262,0.262,0.262,1,0.5,1,0.262,0.262,0.262,0.262,0.172,0.262,0.5,1,0.262,0.262,0.262,0.172,0.172,1,1,1,0.262,0.5,1,0.5,1,1,0.262,0.262,1,1,1,1,0.262,0.262,0.262,1,1,0.262,0.262,0.262,0.172,1,0.5,0.5,1,1
784,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.056,0.056,0.056,1,0.5,0.056,0.5,0.056,1,0.5,0.5,0.5,0.5,1,0.056,1,1,1,1,1,1,0.056,0.033,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111,1,1,0.5,1,0.111,0.111,0.111,0.111,1,0.111,0.111,0.09,0.111,0.111,0.111,0.111,1,0.5,1,0.111,0.111,0.111,0.111,0.09,0.111,0.5,1,0.111,0.111,0.111,0.09,0.09,1,1,1,0.111,0.5,1,0.5,1,1,0.111,0.111,1,1,1,1,0.111,0.111,0.111,1,1,0.111,0.111,0.111,0.09,1,0.5,0.5,1,1
785,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.018,0.018,0.018,1,0.5,0.018,0.5,0.018,1,0.5,0.5,0.5,0.5,1,0.018,1,1,1,1,1,1,0.018,0.02,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,1,1,0.5,1,0.018,0.018,0.018,0.018,1,0.018,0.018,0.049,0.018,0.018,0.018,0.018,1,0.5,1,0.018,0.018,0.018,0.018,0.049,0.018,0.5,1,0.018,0.018,0.018,0.049,0.049,1,1,1,0.018,0.5,1,0.5,1,1,0.018,0.018,1,1,1,1,0.018,0.018,0.018,1,1,0.018,0.018,0.018,0.049,1,0.5,0.5,1,1
786,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.032,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.048,0,0,0,0,1,0.5,1,0,0,0,0,0.048,0,0.5,1,0,0,0,0.048,0.048,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.048,1,0.5,0.5,1,1
787,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.045,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.049,0,0,0,0,1,0.5,1,0,0,0,0,0.049,0,0.5,1,0,0,0,0.049,0.049,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.049,1,0.5,0.5,1,1
788,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.047,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.057,0,0,0,0,1,0.5,1,0,0,0,0,0.057,0,0.5,1,0,0,0,0.057,0.057,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.057,1,0.5,0.5,1,1
789,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.049,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.069,0,0,0,0,1,0.5,1,0,0,0,0,0.069,0,0.5,1,0,0,0,0.069,0.069,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.069,1,0.5,0.5,1,1
790,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.082,0,0,0,0,1,0.5,1,0,0,0,0,0.082,0,0.5,1,0,0,0,0.082,0.082,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.082,1,0.5,0.5,1,1
791,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.058,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.093,0,0,0,0,1,0.5,1,0,0,0,0,0.093,0,0.5,1,0,0,0,0.093,0.093,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.093,1,0.5,0.5,1,1
792,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.06,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.092,0,0,0,0,1,0.5,1,0,0,0,0,0.092,0,0.5,1,0,0,0,0.092,0.092,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.092,1,0.5,0.5,1,1
793,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.064,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.091,0,0,0,0,1,0.5,1,0,0,0,0,0.091,0,0.5,1,0,0,0,0.091,0.091,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.091,1,0.5,0.5,1,1
794,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.118,0,0,0,0,1,0.5,1,0,0,0,0,0.118,0,0.5,1,0,0,0,0.118,0.118,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.118,1,0.5,0.5,1,1
795,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.073,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.128,0,0,0,0,1,0.5,1,0,0,0,0,0.128,0,0.5,1,0,0,0,0.128,0.128,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.128,1,0.5,0.5,1,1
796,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.124,0,0,0,0,1,0.5,1,0,0,0,0,0.124,0,0.5,1,0,0,0,0.124,0.124,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.124,1,0.5,0.5,1,1
797,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,0.5,0,0.5,0,1,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0,0.06,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0,0,0,0,1,0,0,0.121,0,0,0,0,1,0.5,1,0,0,0,0,0.121,0,0.5,1,0,0,0,0.121,0.121,1,1,1,0,0.5,1,0.5,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.121,1,0.5,0.5,1,1
798,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.012,0.012,0.012,1,0.5,0.012,0.5,0.012,1,0.5,0.5,0.5,0.5,1,0.012,1,1,1,1,1,1,0.012,0.058,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.029,1,1,0.5,1,0.029,0.029,0.029,0.029,1,0.029,0.029,0.123,0.029,0.029,0.029,0.029,1,0.5,1,0.029,0.029,0.029,0.029,0.123,0.029,0.5,1,0.029,0.029,0.029,0.123,0.123,1,1,1,0.029,0.5,1,0.5,1,1,0.029,0.029,1,1,1,1,0.029,0.029,0.029,1,1,0.029,0.029,0.029,0.123,1,0.5,0.5,1,1
799,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.087,0.087,0.087,1,0.5,0.087,0.5,0.087,1,0.5,0.5,0.5,0.5,1,0.087,1,1,1,1,1,1,0.087,0.049,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.145,1,1,0.5,1,0.145,0.145,0.145,0.145,1,0.145,0.145,0.112,0.145,0.145,0.145,0.145,1,0.5,1,0.145,0.145,0.145,0.145,0.112,0.145,0.5,1,0.145,0.145,0.145,0.112,0.112,1,1,1,0.145,0.5,1,0.5,1,1,0.145,0.145,1,1,1,1,0.145,0.145,0.145,1,1,0.145,0.145,0.145,0.112,1,0.5,0.5,1,1
800,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.171,0.171,0.171,1,0.5,0.171,0.5,0.171,1,0.5,0.5,0.5,0.5,1,0.171,1,1,1,1,1,1,0.171,0.048,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.311,1,1,0.5,1,0.311,0.311,0.311,0.311,1,0.311,0.311,0.175,0.311,0.311,0.311,0.311,1,0.5,1,0.311,0.311,0.311,0.311,0.175,0.311,0.5,1,0.311,0.311,0.311,0.175,0.175,1,1,1,0.311,0.5,1,0.5,1,1,0.311,0.311,1,1,1,1,0.311,0.311,0.311,1,1,0.311,0.311,0.311,0.175,1,0.5,0.5,1,1
801,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.239,0.239,0.239,1,0.5,0.239,0.5,0.239,1,0.5,0.5,0.5,0.5,1,0.239,1,1,1,1,1,1,0.239,0.068,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.438,1,1,0.5,1,0.438,0.438,0.438,0.438,1,0.438,0.438,0.238,0.438,0.438,0.438,0.438,1,0.5,1,0.438,0.438,0.438,0.438,0.238,0.438,0.5,1,0.438,0.438,0.438,0.238,0.238,1,1,1,0.438,0.5,1,0.5,1,1,0.438,0.438,1,1,1,1,0.438,0.438,0.438,1,1,0.438,0.438,0.438,0.238,1,0.5,0.5,1,1
802,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.289,0.289,0.289,1,0.5,0.289,0.5,0.289,1,0.5,0.5,0.5,0.5,1,0.289,1,1,1,1,1,1,0.289,0.082,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.517,1,1,0.5,1,0.517,0.517,0.517,0.517,1,0.517,0.517,0.264,0.517,0.517,0.517,0.517,1,0.5,1,0.517,0.517,0.517,0.517,0.264,0.517,0.5,1,0.517,0.517,0.517,0.264,0.264,1,1,1,0.517,0.5,1,0.5,1,1,0.517,0.517,1,1,1,1,0.517,0.517,0.517,1,1,0.517,0.517,0.517,0.264,1,0.5,0.5,1,1
803,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.309,0.309,0.309,1,0.5,0.309,0.5,0.309,1,0.5,0.5,0.5,0.5,1,0.309,1,1,1,1,1,1,0.309,0.09,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.547,1,1,0.5,1,0.547,0.547,0.547,0.547,1,0.547,0.547,0.27,0.547,0.547,0.547,0.547,1,0.5,1,0.547,0.547,0.547,0.547,0.27,0.547,0.5,1,0.547,0.547,0.547,0.27,0.27,1,1,1,0.547,0.5,1,0.5,1,1,0.547,0.547,1,1,1,1,0.547,0.547,0.547,1,1,0.547,0.547,0.547,0.27,1,0.5,0.5,1,1
804,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.302,0.302,0.302,1,0.5,0.302,0.5,0.302,1,0.5,0.5,0.5,0.5,1,0.302,1,1,1,1,1,1,0.302,0.098,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.524,1,1,0.5,1,0.524,0.524,0.524,0.524,1,0.524,0.524,0.25,0.524,0.524,0.524,0.524,1,0.5,1,0.524,0.524,0.524,0.524,0.25,0.524,0.5,1,0.524,0.524,0.524,0.25,0.25,1,1,1,0.524,0.5,1,0.5,1,1,0.524,0.524,1,1,1,1,0.524,0.524,0.524,1,1,0.524,0.524,0.524,0.25,1,0.5,0.5,1,1
805,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.271,0.271,0.271,1,0.5,0.271,0.5,0.271,1,0.5,0.5,0.5,0.5,1,0.271,1,1,1,1,1,1,0.271,0.093,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,1,1,0.5,1,0.465,0.465,0.465,0.465,1,0.465,0.465,0.241,0.465,0.465,0.465,0.465,1,0.5,1,0.465,0.465,0.465,0.465,0.241,0.465,0.5,1,0.465,0.465,0.465,0.241,0.241,1,1,1,0.465,0.5,1,0.5,1,1,0.465,0.465,1,1,1,1,0.465,0.465,0.465,1,1,0.465,0.465,0.465,0.241,1,0.5,0.5,1,1
806,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.216,0.216,0.216,1,0.5,0.216,0.5,0.216,1,0.5,0.5,0.5,0.5,1,0.216,1,1,1,1,1,1,0.216,0.083,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.372,1,1,0.5,1,0.372,0.372,0.372,0.372,1,0.372,0.372,0.234,0.372,0.372,0.372,0.372,1,0.5,1,0.372,0.372,0.372,0.372,0.234,0.372,0.5,1,0.372,0.372,0.372,0.234,0.234,1,1,1,0.372,0.5,1,0.5,1,1,0.372,0.372,1,1,1,1,0.372,0.372,0.372,1,1,0.372,0.372,0.372,0.234,1,0.5,0.5,1,1
807,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.15,0.15,0.15,1,0.5,0.15,0.5,0.15,1,0.5,0.5,0.5,0.5,1,0.15,1,1,1,1,1,1,0.15,0.061,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26,1,1,0.5,1,0.26,0.26,0.26,0.26,1,0.26,0.26,0.191,0.26,0.26,0.26,0.26,1,0.5,1,0.26,0.26,0.26,0.26,0.191,0.26,0.5,1,0.26,0.26,0.26,0.191,0.191,1,1,1,0.26,0.5,1,0.5,1,1,0.26,0.26,1,1,1,1,0.26,0.26,0.26,1,1,0.26,0.26,0.26,0.191,1,0.5,0.5,1,1
