R_ID,Zone,Village,Resource,technology,owner,Existing_Cap_MW,Existing_Cap_MWh,New_Build,Max_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,STOR,VRE,RE,THERM
1279,1,427,pltd_tim427,diesel,village_coop,0.2086,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1280,1,427,plts_tim427,solar,village_coop,0.0,0,1,1512.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1281,1,427,batt_tim427,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1282,1,428,pltd_tim428,diesel,village_coop,0.2169,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1283,1,428,plts_tim428,solar,village_coop,0.0,0,1,1689.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1284,1,428,batt_tim428,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1285,1,429,pltd_tim429,diesel,village_coop,0.1245,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1286,1,429,plts_tim429,solar,village_coop,0.0,0,1,1113,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1287,1,429,batt_tim429,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1288,1,430,pltd_tim430,diesel,village_coop,0.1577,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1289,1,430,plts_tim430,solar,village_coop,0.0,0,1,2450.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1290,1,430,batt_tim430,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1291,1,431,pltd_tim431,diesel,village_coop,0.1337,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1292,1,431,plts_tim431,solar,village_coop,0.0,0,1,2008.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1293,1,431,batt_tim431,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1294,1,432,pltd_tim432,diesel,village_coop,0.1346,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1295,1,432,plts_tim432,solar,village_coop,0.0,0,1,1933,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1296,1,432,batt_tim432,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1297,1,433,pltd_tim433,diesel,village_coop,0.1722,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1298,1,433,plts_tim433,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1299,1,433,batt_tim433,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1300,1,434,pltd_tim434,diesel,village_coop,0.0838,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1301,1,434,plts_tim434,solar,village_coop,0.0,0,1,1437.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1302,1,434,batt_tim434,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1303,1,435,pltd_tim435,diesel,village_coop,0.0869,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1304,1,435,plts_tim435,solar,village_coop,0.0,0,1,1493.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1305,1,435,batt_tim435,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1306,1,436,pltd_tim436,diesel,village_coop,0.1152,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1307,1,436,plts_tim436,solar,village_coop,0.0,0,1,1266.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1308,1,436,batt_tim436,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1309,1,437,pltd_tim437,diesel,village_coop,0.2039,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1310,1,437,plts_tim437,solar,village_coop,0.0,0,1,1149.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1311,1,437,batt_tim437,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1312,1,438,pltd_tim438,diesel,village_coop,0.2055,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1313,1,438,plts_tim438,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1314,1,438,batt_tim438,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1315,1,439,pltd_tim439,diesel,village_coop,0.0961,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1316,1,439,plts_tim439,solar,village_coop,0.0,0,1,955.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1317,1,439,batt_tim439,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1318,1,440,pltd_tim440,diesel,village_coop,0.0863,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1319,1,440,plts_tim440,solar,village_coop,0.0,0,1,1544.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1320,1,440,batt_tim440,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1321,1,441,pltd_tim441,diesel,village_coop,0.1109,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1322,1,441,plts_tim441,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1323,1,441,batt_tim441,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1324,1,442,pltd_tim442,diesel,village_coop,0.0699,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1325,1,442,plts_tim442,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1326,1,442,batt_tim442,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1327,1,443,pltd_tim443,diesel,village_coop,0.2252,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1328,1,443,plts_tim443,solar,village_coop,0.0,0,1,4062.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1329,1,443,batt_tim443,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1330,1,444,pltd_tim444,diesel,village_coop,0.0977,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1331,1,444,plts_tim444,solar,village_coop,0.0,0,1,4173.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1332,1,444,batt_tim444,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1333,1,445,pltd_tim445,diesel,village_coop,0.2991,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1334,1,445,plts_tim445,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1335,1,445,batt_tim445,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1336,1,446,pltd_tim446,diesel,village_coop,0.1349,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1337,1,446,plts_tim446,solar,village_coop,0.0,0,1,3831.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1338,1,446,batt_tim446,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1339,1,447,pltd_tim447,diesel,village_coop,0.1359,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1340,1,447,plts_tim447,solar,village_coop,0.0,0,1,4143.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1341,1,447,batt_tim447,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1342,1,448,pltd_tim448,diesel,village_coop,0.1097,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1343,1,448,plts_tim448,solar,village_coop,0.0,0,1,4040.6,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1344,1,448,batt_tim448,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1345,1,449,pltd_tim449,diesel,village_coop,0.1405,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1346,1,449,plts_tim449,solar,village_coop,0.0,0,1,4034.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1347,1,449,batt_tim449,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1348,1,450,pltd_tim450,diesel,village_coop,0.2659,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1349,1,450,plts_tim450,solar,village_coop,0.0,0,1,4087.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1350,1,450,batt_tim450,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1351,1,451,pltd_tim451,diesel,village_coop,0.7631,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1352,1,451,plts_tim451,solar,village_coop,0.0,0,1,4048.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1353,1,451,batt_tim451,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1354,1,452,pltd_tim452,diesel,village_coop,0.2409,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1355,1,452,plts_tim452,solar,village_coop,0.0,0,1,4050,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1356,1,452,batt_tim452,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1357,1,453,pltd_tim453,diesel,village_coop,0.2409,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1358,1,453,plts_tim453,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1359,1,453,batt_tim453,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1360,1,454,pltd_tim454,diesel,village_coop,0.2828,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1361,1,454,plts_tim454,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1362,1,454,batt_tim454,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1363,1,455,pltd_tim455,diesel,village_coop,0.1805,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1364,1,455,plts_tim455,solar,village_coop,0.0,0,1,4116.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1365,1,455,batt_tim455,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1366,1,456,pltd_tim456,diesel,village_coop,0.2406,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1367,1,456,plts_tim456,solar,village_coop,0.0,0,1,4112.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1368,1,456,batt_tim456,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1369,1,457,pltd_tim457,diesel,village_coop,0.1953,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1370,1,457,plts_tim457,solar,village_coop,0.0,0,1,3336.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1371,1,457,batt_tim457,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1372,1,458,pltd_tim458,diesel,village_coop,0.3105,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1373,1,458,plts_tim458,solar,village_coop,0.0,0,1,2373.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1374,1,458,batt_tim458,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1375,1,459,pltd_tim459,diesel,village_coop,0.0967,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1376,1,459,plts_tim459,solar,village_coop,0.0,0,1,2233.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1377,1,459,batt_tim459,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1378,1,460,pltd_tim460,diesel,village_coop,0.1713,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1379,1,460,plts_tim460,solar,village_coop,0.0,0,1,3127.6,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1380,1,460,batt_tim460,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1381,1,461,pltd_tim461,diesel,village_coop,0.2659,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1382,1,461,plts_tim461,solar,village_coop,0.0,0,1,4344.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1383,1,461,batt_tim461,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1384,1,462,pltd_tim462,diesel,village_coop,0.2668,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1385,1,462,plts_tim462,solar,village_coop,0.0,0,1,3625.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1386,1,462,batt_tim462,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1387,1,463,pltd_tim463,diesel,village_coop,0.2092,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1388,1,463,plts_tim463,solar,village_coop,0.0,0,1,2602.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1389,1,463,batt_tim463,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1390,1,464,pltd_tim464,diesel,village_coop,0.293,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1391,1,464,plts_tim464,solar,village_coop,0.0,0,1,1920.3,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1392,1,464,batt_tim464,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1393,1,465,pltd_tim465,diesel,village_coop,0.1528,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1394,1,465,plts_tim465,solar,village_coop,0.0,0,1,1963.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1395,1,465,batt_tim465,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1396,1,466,pltd_tim466,diesel,village_coop,0.48,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1397,1,466,plts_tim466,solar,village_coop,0.0,0,1,1225.4,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1398,1,466,batt_tim466,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1399,1,467,pltd_tim467,diesel,village_coop,0.0518,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1400,1,467,plts_tim467,solar,village_coop,0.0,0,1,1611.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1401,1,467,batt_tim467,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1402,1,468,pltd_tim468,diesel,village_coop,0.2428,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1403,1,468,plts_tim468,solar,village_coop,0.0,0,1,1417.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1404,1,468,batt_tim468,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1405,1,469,pltd_tim469,diesel,village_coop,0.1319,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1406,1,469,plts_tim469,solar,village_coop,0.0,0,1,2339.1,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1407,1,469,batt_tim469,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1408,1,470,pltd_tim470,diesel,village_coop,0.0835,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1409,1,470,plts_tim470,solar,village_coop,0.0,0,1,1814.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1410,1,470,batt_tim470,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1411,1,471,pltd_tim471,diesel,village_coop,0.1741,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1412,1,471,plts_tim471,solar,village_coop,0.0,0,1,2374.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1413,1,471,batt_tim471,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1414,1,472,pltd_tim472,diesel,village_coop,0.0632,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1415,1,472,plts_tim472,solar,village_coop,0.0,0,1,2636.7,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1416,1,472,batt_tim472,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1417,1,473,pltd_tim473,diesel,village_coop,0.0419,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1418,1,473,plts_tim473,solar,village_coop,0.0,0,1,1978.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1419,1,473,batt_tim473,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1420,1,474,pltd_tim474,diesel,village_coop,0.0604,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1421,1,474,plts_tim474,solar,village_coop,0.0,0,1,2265.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1422,1,474,batt_tim474,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1423,1,475,pltd_tim475,diesel,village_coop,0.1118,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1424,1,475,plts_tim475,solar,village_coop,0.0,0,1,2646.6,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1425,1,475,batt_tim475,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1426,1,476,pltd_tim476,diesel,village_coop,0.0567,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1427,1,476,plts_tim476,solar,village_coop,0.0,0,1,2002.2,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1428,1,476,batt_tim476,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1429,1,477,pltd_tim477,diesel,village_coop,0.1229,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1430,1,477,plts_tim477,solar,village_coop,0.0,0,1,3526.9,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1431,1,477,batt_tim477,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1432,1,478,pltd_tim478,diesel,village_coop,0.1821,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1433,1,478,plts_tim478,solar,village_coop,0.0,0,1,2531.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1434,1,478,batt_tim478,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1435,1,479,pltd_tim479,diesel,village_coop,0.1778,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1436,1,479,plts_tim479,solar,village_coop,0.0,0,1,3601.5,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1437,1,479,batt_tim479,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1438,1,480,pltd_tim480,diesel,village_coop,0.0813,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1439,1,480,plts_tim480,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1440,1,480,batt_tim480,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1441,1,481,pltd_tim481,diesel,village_coop,0.1719,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1442,1,481,plts_tim481,solar,village_coop,0.0,0,1,3246.8,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
1443,1,481,batt_tim481,battery,village_coop,0,0,1,0,0,41277,1250,2000,1,0,1,1,0,0,0,0,None,0,0,0.92,0.92,1,0,0,0
1444,1,482,pltd_tim482,diesel,village_coop,0.1648,0,0,0,0,0,18000,0,8.0,0,1.0,1.0,0,0,0,10.5,diesel,0,0,1,1,0,0,0,1
1445,1,482,plts_tim482,solar,village_coop,0.0,0,1,2806,59215,0,10750,0,0,0,1,1,0,0,0,0,None,0,0,1,1,0,1,1,0
