Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19,demand_ip20,demand_ip21
,,,,,,,,,1126,9,28,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1127,9,28,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1128,9,28,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1129,9,29,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1130,9,29,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1131,9,29,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1132,9,29,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1133,9,29,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1134,9,29,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1135,9,29,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1136,9,29,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1137,9,29,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1138,9,29,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1139,9,29,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1140,9,29,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1141,9,29,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1142,9,29,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1143,9,29,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1144,9,29,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1145,9,29,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1146,9,29,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1147,9,29,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1148,9,29,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1149,9,29,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1150,9,29,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1151,9,29,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1152,9,29,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1153,9,30,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1154,9,30,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1155,9,30,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1156,9,30,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1157,9,30,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1158,9,30,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1159,9,30,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1160,9,30,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1161,9,30,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1162,9,30,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1163,9,30,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1164,9,30,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1165,9,30,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1166,9,30,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1167,9,30,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1168,9,30,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1169,9,30,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1170,9,30,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1171,9,30,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1172,9,30,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1173,9,30,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1174,9,30,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1175,9,30,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1176,9,30,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1177,1,29,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1178,1,29,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1179,1,29,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1180,1,29,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1181,1,29,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1182,1,29,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1183,1,29,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1184,1,29,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1185,1,29,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1186,1,29,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1187,1,29,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1188,1,29,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1189,1,29,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1190,1,29,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1191,1,29,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1192,1,29,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1193,1,29,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1194,1,29,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1195,1,29,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1196,1,29,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1197,1,29,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1198,1,29,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1199,1,29,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1200,1,29,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1201,1,30,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1202,1,30,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1203,1,30,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1204,1,30,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1205,1,30,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1206,1,30,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1207,1,30,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1208,1,30,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1209,1,30,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1210,1,30,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1211,1,30,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1212,1,30,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1213,1,30,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1214,1,30,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1215,1,30,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1216,1,30,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1217,1,30,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1218,1,30,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1219,1,30,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1220,1,30,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1221,1,30,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1222,1,30,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1223,1,30,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1224,1,30,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1225,1,31,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1226,1,31,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1227,1,31,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1228,1,31,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1229,1,31,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1230,1,31,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1231,1,31,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1232,1,31,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1233,1,31,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1234,1,31,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1235,1,31,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1236,1,31,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1237,1,31,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1238,1,31,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1239,1,31,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1240,1,31,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1241,1,31,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1242,1,31,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1243,1,31,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1244,1,31,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1245,1,31,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1246,1,31,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1247,1,31,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1248,1,31,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1249,2,1,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1250,2,1,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1251,2,1,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1252,2,1,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1253,2,1,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1254,2,1,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1255,2,1,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1256,2,1,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1257,2,1,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1258,2,1,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1259,2,1,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1260,2,1,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1261,2,1,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1262,2,1,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1263,2,1,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1264,2,1,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1265,2,1,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1266,2,1,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1267,2,1,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1268,2,1,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1269,2,1,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1270,2,1,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1271,2,1,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1272,2,1,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1273,2,2,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1274,2,2,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1275,2,2,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1276,2,2,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1277,2,2,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1278,2,2,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1279,2,2,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1280,2,2,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1281,2,2,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1282,2,2,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1283,2,2,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1284,2,2,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1285,2,2,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1286,2,2,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1287,2,2,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1288,2,2,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1289,2,2,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1290,2,2,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1291,2,2,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1292,2,2,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1293,2,2,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1294,2,2,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1295,2,2,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1296,2,2,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1297,2,3,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1298,2,3,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1299,2,3,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1300,2,3,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1301,2,3,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1302,2,3,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1303,2,3,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1304,2,3,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1305,2,3,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1306,2,3,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1307,2,3,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1308,2,3,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1309,2,3,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1310,2,3,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1311,2,3,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1312,2,3,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1313,2,3,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1314,2,3,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1315,2,3,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1316,2,3,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1317,2,3,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1318,2,3,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1319,2,3,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1320,2,3,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1321,2,4,1,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1322,2,4,2,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1323,2,4,3,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1324,2,4,4,,126,23,11,65,0,6,6,4,5,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1325,2,4,5,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1326,2,4,6,,180,23,16,65,0,8,9,6,7,5,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1327,2,4,7,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1328,2,4,8,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,8,24,9,33,15,0,12
,,,,,,,,,1329,2,4,9,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1330,2,4,10,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1331,2,4,11,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1332,2,4,12,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1333,2,4,13,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1334,2,4,14,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1335,2,4,15,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1336,2,4,16,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1337,2,4,17,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1338,2,4,18,,180,29,16,65,0,8,9,6,7,8,7,85,6,0,13,24,16,33,25,0,12
,,,,,,,,,1339,2,4,19,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1340,2,4,20,,180,26,16,65,0,8,9,6,7,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1341,2,4,21,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1342,2,4,22,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1343,2,4,23,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
,,,,,,,,,1344,2,4,24,,144,26,13,65,0,7,7,5,6,7,7,85,6,0,9,24,11,33,18,0,12
