r_id,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,,,,,,,,,,banten,,,,,,,,,,,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,banten,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,west_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,central_java,east_java,east_java,east_java,east_java
1207,1,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,0.018,0.018,1,1,1,1,1,0.018,0.018,0.018,0.018,1,1,1,0.018,0.018,1,1,1,1,1,1,1,0.018,0.018,0.018,0.018,0.018,1,1,1,1,0.018,0.018,1,1,1,0.018,0.018,1,1,0.018,1,1,1,1,1,0.049,0.049,0.049,0.049,1,1,1,0.049,0.049,,,,
1208,1,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,1,1,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,0.111,1,1,1,1,1,0.111,0.111,0.111,0.111,1,1,1,1,1,1,0.111,0.111,0.111,0.111,1,1,1,1,1,0.111,0.111,0.111,0.111,1,1,1,0.077,0.077,1,1,1,1,1,0.077,0.077,0.077,0.077,1,1,1,0.077,0.077,1,1,1,1,1,1,1,0.077,0.077,0.077,0.077,0.077,1,1,1,1,0.077,0.077,1,1,1,0.077,0.077,1,1,0.077,1,1,1,1,1,0.151,0.151,0.151,0.151,1,1,1,0.151,0.151,,,,
1209,1,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,1,1,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,0.211,1,1,1,1,1,0.211,0.211,0.211,0.211,1,1,1,1,1,1,0.211,0.211,0.211,0.211,1,1,1,1,1,0.211,0.211,0.211,0.211,1,1,1,0.148,0.148,1,1,1,1,1,0.148,0.148,0.148,0.148,1,1,1,0.148,0.148,1,1,1,1,1,1,1,0.148,0.148,0.148,0.148,0.148,1,1,1,1,0.148,0.148,1,1,1,0.148,0.148,1,1,0.148,1,1,1,1,1,0.252,0.252,0.252,0.252,1,1,1,0.252,0.252,,,,
1210,1,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,1,1,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,1,1,1,1,1,0.3,0.3,0.3,0.3,1,1,1,1,1,1,0.3,0.3,0.3,0.3,1,1,1,1,1,0.3,0.3,0.3,0.3,1,1,1,0.222,0.222,1,1,1,1,1,0.222,0.222,0.222,0.222,1,1,1,0.222,0.222,1,1,1,1,1,1,1,0.222,0.222,0.222,0.222,0.222,1,1,1,1,0.222,0.222,1,1,1,0.222,0.222,1,1,0.222,1,1,1,1,1,0.327,0.327,0.327,0.327,1,1,1,0.327,0.327,,,,
1211,1,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,1,1,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,0.375,1,1,1,1,1,0.375,0.375,0.375,0.375,1,1,1,1,1,1,0.375,0.375,0.375,0.375,1,1,1,1,1,0.375,0.375,0.375,0.375,1,1,1,0.286,0.286,1,1,1,1,1,0.286,0.286,0.286,0.286,1,1,1,0.286,0.286,1,1,1,1,1,1,1,0.286,0.286,0.286,0.286,0.286,1,1,1,1,0.286,0.286,1,1,1,0.286,0.286,1,1,0.286,1,1,1,1,1,0.333,0.333,0.333,0.333,1,1,1,0.333,0.333,,,,
1212,1,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,1,1,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,0.434,1,1,1,1,1,0.434,0.434,0.434,0.434,1,1,1,1,1,1,0.434,0.434,0.434,0.434,1,1,1,1,1,0.434,0.434,0.434,0.434,1,1,1,0.308,0.308,1,1,1,1,1,0.308,0.308,0.308,0.308,1,1,1,0.308,0.308,1,1,1,1,1,1,1,0.308,0.308,0.308,0.308,0.308,1,1,1,1,0.308,0.308,1,1,1,0.308,0.308,1,1,0.308,1,1,1,1,1,0.279,0.279,0.279,0.279,1,1,1,0.279,0.279,,,,
1213,1,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,1,1,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,0.453,1,1,1,1,1,0.453,0.453,0.453,0.453,1,1,1,1,1,1,0.453,0.453,0.453,0.453,1,1,1,1,1,0.453,0.453,0.453,0.453,1,1,1,0.329,0.329,1,1,1,1,1,0.329,0.329,0.329,0.329,1,1,1,0.329,0.329,1,1,1,1,1,1,1,0.329,0.329,0.329,0.329,0.329,1,1,1,1,0.329,0.329,1,1,1,0.329,0.329,1,1,0.329,1,1,1,1,1,0.249,0.249,0.249,0.249,1,1,1,0.249,0.249,,,,
1214,1,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,1,1,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,0.416,1,1,1,1,1,0.416,0.416,0.416,0.416,1,1,1,1,1,1,0.416,0.416,0.416,0.416,1,1,1,1,1,0.416,0.416,0.416,0.416,1,1,1,0.323,0.323,1,1,1,1,1,0.323,0.323,0.323,0.323,1,1,1,0.323,0.323,1,1,1,1,1,1,1,0.323,0.323,0.323,0.323,0.323,1,1,1,1,0.323,0.323,1,1,1,0.323,0.323,1,1,0.323,1,1,1,1,1,0.224,0.224,0.224,0.224,1,1,1,0.224,0.224,,,,
1215,1,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,1,1,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,1,1,1,1,1,0.361,0.361,0.361,0.361,1,1,1,1,1,1,0.361,0.361,0.361,0.361,1,1,1,1,1,0.361,0.361,0.361,0.361,1,1,1,0.28,0.28,1,1,1,1,1,0.28,0.28,0.28,0.28,1,1,1,0.28,0.28,1,1,1,1,1,1,1,0.28,0.28,0.28,0.28,0.28,1,1,1,1,0.28,0.28,1,1,1,0.28,0.28,1,1,0.28,1,1,1,1,1,0.161,0.161,0.161,0.161,1,1,1,0.161,0.161,,,,
1216,1,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,1,1,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,0.269,1,1,1,1,1,0.269,0.269,0.269,0.269,1,1,1,1,1,1,0.269,0.269,0.269,0.269,1,1,1,1,1,0.269,0.269,0.269,0.269,1,1,1,0.192,0.192,1,1,1,1,1,0.192,0.192,0.192,0.192,1,1,1,0.192,0.192,1,1,1,1,1,1,1,0.192,0.192,0.192,0.192,0.192,1,1,1,1,0.192,0.192,1,1,1,0.192,0.192,1,1,0.192,1,1,1,1,1,0.107,0.107,0.107,0.107,1,1,1,0.107,0.107,,,,
1217,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,1,1,1,1,1,0.151,0.151,0.151,0.151,1,1,1,1,1,1,0.151,0.151,0.151,0.151,1,1,1,1,1,0.151,0.151,0.151,0.151,1,1,1,0.098,0.098,1,1,1,1,1,0.098,0.098,0.098,0.098,1,1,1,0.098,0.098,1,1,1,1,1,1,1,0.098,0.098,0.098,0.098,0.098,1,1,1,1,0.098,0.098,1,1,1,0.098,0.098,1,1,0.098,1,1,1,1,1,0.05,0.05,0.05,0.05,1,1,1,0.05,0.05,,,,
1218,1,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,1,1,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,1,1,1,1,1,0.033,0.033,0.033,0.033,1,1,1,1,1,1,0.033,0.033,0.033,0.033,1,1,1,1,1,0.033,0.033,0.033,0.033,1,1,1,0.016,0.016,1,1,1,1,1,0.016,0.016,0.016,0.016,1,1,1,0.016,0.016,1,1,1,1,1,1,1,0.016,0.016,0.016,0.016,0.016,1,1,1,1,0.016,0.016,1,1,1,0.016,0.016,1,1,0.016,1,1,1,1,1,0.003,0.003,0.003,0.003,1,1,1,0.003,0.003,,,,
1219,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1220,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1221,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1222,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1223,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1224,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1225,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1226,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1227,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1228,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1229,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,,,,
1230,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0.001,0.001,0.001,0.001,1,1,1,0.001,0.001,,,,
1231,1,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,0.026,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,1,1,0.026,0.026,0.026,0.026,1,1,1,0.041,0.041,1,1,1,1,1,0.041,0.041,0.041,0.041,1,1,1,0.041,0.041,1,1,1,1,1,1,1,0.041,0.041,0.041,0.041,0.041,1,1,1,1,0.041,0.041,1,1,1,0.041,0.041,1,1,0.041,1,1,1,1,1,0.073,0.073,0.073,0.073,1,1,1,0.073,0.073,,,,
1232,1,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,1,1,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,0.105,1,1,1,1,1,0.105,0.105,0.105,0.105,1,1,1,1,1,1,0.105,0.105,0.105,0.105,1,1,1,1,1,0.105,0.105,0.105,0.105,1,1,1,0.147,0.147,1,1,1,1,1,0.147,0.147,0.147,0.147,1,1,1,0.147,0.147,1,1,1,1,1,1,1,0.147,0.147,0.147,0.147,0.147,1,1,1,1,0.147,0.147,1,1,1,0.147,0.147,1,1,0.147,1,1,1,1,1,0.208,0.208,0.208,0.208,1,1,1,0.208,0.208,,,,
1233,1,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,1,1,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,0.226,1,1,1,1,1,0.226,0.226,0.226,0.226,1,1,1,1,1,1,0.226,0.226,0.226,0.226,1,1,1,1,1,0.226,0.226,0.226,0.226,1,1,1,0.276,0.276,1,1,1,1,1,0.276,0.276,0.276,0.276,1,1,1,0.276,0.276,1,1,1,1,1,1,1,0.276,0.276,0.276,0.276,0.276,1,1,1,1,0.276,0.276,1,1,1,0.276,0.276,1,1,0.276,1,1,1,1,1,0.36,0.36,0.36,0.36,1,1,1,0.36,0.36,,,,
1234,1,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,1,1,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,0.35,1,1,1,1,1,0.35,0.35,0.35,0.35,1,1,1,1,1,1,0.35,0.35,0.35,0.35,1,1,1,1,1,0.35,0.35,0.35,0.35,1,1,1,0.42,0.42,1,1,1,1,1,0.42,0.42,0.42,0.42,1,1,1,0.42,0.42,1,1,1,1,1,1,1,0.42,0.42,0.42,0.42,0.42,1,1,1,1,0.42,0.42,1,1,1,0.42,0.42,1,1,0.42,1,1,1,1,1,0.469,0.469,0.469,0.469,1,1,1,0.469,0.469,,,,
1235,1,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,1,1,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,1,1,1,1,1,0.454,0.454,0.454,0.454,1,1,1,1,1,1,0.454,0.454,0.454,0.454,1,1,1,1,1,0.454,0.454,0.454,0.454,1,1,1,0.493,0.493,1,1,1,1,1,0.493,0.493,0.493,0.493,1,1,1,0.493,0.493,1,1,1,1,1,1,1,0.493,0.493,0.493,0.493,0.493,1,1,1,1,0.493,0.493,1,1,1,0.493,0.493,1,1,0.493,1,1,1,1,1,0.525,0.525,0.525,0.525,1,1,1,0.525,0.525,,,,
