r_id,pltd_poka,pltmg_ambon_peaker,lmvpp_ambon,pltd_hative_kecil,pltd_masohi,pltmg_seram,pltd_namlea,pltd_mako,pltmg_langgur,pltd_masohi,pltmg_ambon_2,pltmg_mpp_sambelia,pltp_tueihu,plt_ebt_base_ambon,pltmg_buia,plts_buia,plts_buia,pltmg_nambea,pltmg_namrole,plts_namlea,pltbio_namlea,plta_wai_tina,pltp_buru,pltmg_dobo,pltbio_dobo_2,plts_lisdes,plts_dedieselisasi,plts_lisdes,plts_lisded,pltmg_masela,plts_saparua_2,pltmg_saumlaki,pltbio_saumlaki_2,pltmg_seram_2,pltm_nua_masohi,pltm_seram,pltm_wae_maia,plta_wai_tala,pltbio_seram,pltmg_seram_utara,pltbio_langgur_2,maluku_solar_potential_ruen,maluku_wind_potential_ruen,maluku_geothermal_potential_ruen,maluku_hydropower_potential_ruen,maluku_hydropower_mini_potential_ruen,maluku_biomass_potential_ruen,maluku_biogas_potential_ruen,gas_candidate_1,gas_candidate_2,gas_candidate_3,gas_candidate_4,ccgt_candidate_1,ccgt_candidate_2,ccgt_candidate_3,ccgt_candidate_4,diesel_candidate_1,diesel_candidate_2,diesel_candidate_3,diesel_candidate_4
1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475,1,1,1,1,1,0.5,1,1,1,0.475,0.475,0.475,0.475,1,0.475,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.475,0.13,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303,1,1,1,1,1,0.5,1,1,1,0.303,0.303,0.303,0.303,1,0.303,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.303,0.127,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.129,1,1,1,1,1,0.5,1,1,1,0.129,0.129,0.129,0.129,1,0.129,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.129,0.094,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005,1,1,1,1,1,0.5,1,1,1,0.005,0.005,0.005,0.005,1,0.005,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.005,0.05,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.037,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.033,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.026,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.034,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.042,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.054,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.065,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.073,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.079,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.084,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,0.5,1,1,1,0.002,0.002,0.002,0.002,1,0.002,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.002,0.087,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.108,1,1,1,1,1,0.5,1,1,1,0.108,0.108,0.108,0.108,1,0.108,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.108,0.067,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.279,1,1,1,1,1,0.5,1,1,1,0.279,0.279,0.279,0.279,1,0.279,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.279,0.123,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.464,1,1,1,1,1,0.5,1,1,1,0.464,0.464,0.464,0.464,1,0.464,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.464,0.168,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.577,1,1,1,1,1,0.5,1,1,1,0.577,0.577,0.577,0.577,1,0.577,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.577,0.171,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.644,1,1,1,1,1,0.5,1,1,1,0.644,0.644,0.644,0.644,1,0.644,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.644,0.168,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.659,1,1,1,1,1,0.5,1,1,1,0.659,0.659,0.659,0.659,1,0.659,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.659,0.177,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.628,1,1,1,1,1,0.5,1,1,1,0.628,0.628,0.628,0.628,1,0.628,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.628,0.192,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543,1,1,1,1,1,0.5,1,1,1,0.543,0.543,0.543,0.543,1,0.543,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.543,0.207,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.408,1,1,1,1,1,0.5,1,1,1,0.408,0.408,0.408,0.408,1,0.408,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.408,0.231,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,1,1,1,1,1,0.5,1,1,1,0.262,0.262,0.262,0.262,1,0.262,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.262,0.238,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113,1,1,1,1,1,0.5,1,1,1,0.113,0.113,0.113,0.113,1,0.113,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.113,0.19,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005,1,1,1,1,1,0.5,1,1,1,0.005,0.005,0.005,0.005,1,0.005,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.005,0.121,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.073,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.058,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.062,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.052,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.04,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.035,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.037,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.052,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.054,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.053,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.05,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0.042,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054,1,1,1,1,1,0.5,1,1,1,0.054,0.054,0.054,0.054,1,0.054,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.054,0.017,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.149,1,1,1,1,1,0.5,1,1,1,0.149,0.149,0.149,0.149,1,0.149,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.149,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251,1,1,1,1,1,0.5,1,1,1,0.251,0.251,0.251,0.251,1,0.251,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.251,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.343,1,1,1,1,1,0.5,1,1,1,0.343,0.343,0.343,0.343,1,0.343,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.343,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.399,1,1,1,1,1,0.5,1,1,1,0.399,0.399,0.399,0.399,1,0.399,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.399,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4,1,1,1,1,1,0.5,1,1,1,0.4,0.4,0.4,0.4,1,0.4,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.4,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.371,1,1,1,1,1,0.5,1,1,1,0.371,0.371,0.371,0.371,1,0.371,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.371,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.345,1,1,1,1,1,0.5,1,1,1,0.345,0.345,0.345,0.345,1,0.345,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.345,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,1,1,1,1,1,0.5,1,1,1,0.3,0.3,0.3,0.3,1,0.3,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.3,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.202,1,1,1,1,1,0.5,1,1,1,0.202,0.202,0.202,0.202,1,0.202,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.202,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08,1,1,1,1,1,0.5,1,1,1,0.08,0.08,0.08,0.08,1,0.08,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.08,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004,1,1,1,1,1,0.5,1,1,1,0.004,0.004,0.004,0.004,1,0.004,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.004,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.01,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.016,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.021,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.025,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.027,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,0.5,1,1,1,0.001,0.001,0.001,0.001,1,0.001,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.001,0.018,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065,1,1,1,1,1,0.5,1,1,1,0.065,0.065,0.065,0.065,1,0.065,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.065,0.007,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.192,1,1,1,1,1,0.5,1,1,1,0.192,0.192,0.192,0.192,1,0.192,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.192,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.32,1,1,1,1,1,0.5,1,1,1,0.32,0.32,0.32,0.32,1,0.32,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.32,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.417,1,1,1,1,1,0.5,1,1,1,0.417,0.417,0.417,0.417,1,0.417,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.417,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.478,1,1,1,1,1,0.5,1,1,1,0.478,0.478,0.478,0.478,1,0.478,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.478,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.496,1,1,1,1,1,0.5,1,1,1,0.496,0.496,0.496,0.496,1,0.496,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.496,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.487,1,1,1,1,1,0.5,1,1,1,0.487,0.487,0.487,0.487,1,0.487,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.487,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.405,1,1,1,1,1,0.5,1,1,1,0.405,0.405,0.405,0.405,1,0.405,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.405,0,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287,1,1,1,1,1,0.5,1,1,1,0.287,0.287,0.287,0.287,1,0.287,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.287,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152,1,1,1,1,1,0.5,1,1,1,0.152,0.152,0.152,0.152,1,0.152,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.152,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,1,1,1,1,1,0.5,1,1,1,0.044,0.044,0.044,0.044,1,0.044,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.044,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.003,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.004,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.001,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.002,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.015,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,0,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0,0.029,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,1,1,1,1,1,0.5,1,1,1,0.044,0.044,0.044,0.044,1,0.044,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.044,0.023,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166,1,1,1,1,1,0.5,1,1,1,0.166,0.166,0.166,0.166,1,0.166,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.166,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.291,1,1,1,1,1,0.5,1,1,1,0.291,0.291,0.291,0.291,1,0.291,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.291,0.005,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
