Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,588,2343,1222,167,836,431,1296,243,1340
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,593,2364,1232,168,843,435,1308,245,1351
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,643,2564,1336,182,914,471,1419,267,1465
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,684,2726,1422,193,972,501,1509,284,1558
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,719,2862,1492,203,1020,526,1583,297,1636
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,727,2896,1510,206,1033,532,1602,301,1655
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,705,2809,1465,200,1002,516,1554,292,1605
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,693,2758,1437,195,983,506,1525,287,1576
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,716,2850,1486,203,1016,523,1577,296,1629
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,722,2878,1500,204,1026,529,1591,298,1644
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,724,2883,1503,205,1028,530,1595,300,1647
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,697,2777,1448,198,990,511,1536,289,1587
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,677,2696,1405,191,961,496,1491,280,1540
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,712,2834,1477,201,1011,521,1567,294,1620
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,708,2822,1471,201,1006,518,1561,293,1612
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,689,2744,1430,194,979,504,1518,285,1568
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,663,2642,1377,188,942,485,1462,274,1509
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,643,2563,1336,182,914,471,1418,267,1465
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,616,2455,1280,174,875,451,1358,255,1402
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,591,2355,1228,168,840,433,1302,244,1346
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,573,2282,1189,162,813,420,1263,237,1304
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,556,2218,1157,158,791,408,1227,230,1267
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,549,2187,1140,155,779,402,1209,227,1249
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,546,2174,1132,155,775,400,1202,226,1242
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,553,2202,1148,156,786,405,1219,229,1259
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,553,2207,1150,157,787,406,1221,229,1261
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,578,2303,1201,163,822,423,1274,239,1316
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,610,2429,1266,172,866,447,1343,253,1387
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,637,2539,1324,181,906,467,1404,263,1451
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,648,2581,1346,184,920,474,1428,269,1475
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,631,2513,1310,178,896,462,1390,261,1436
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,634,2526,1318,179,901,465,1398,262,1444
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,651,2591,1350,184,924,476,1433,269,1480
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,652,2596,1353,185,926,478,1436,270,1484
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,650,2587,1349,184,923,475,1431,269,1479
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,647,2575,1343,183,918,473,1425,268,1471
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,645,2567,1339,183,915,472,1420,267,1467
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,683,2723,1420,193,971,501,1507,282,1556
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,694,2762,1440,197,985,507,1528,287,1578
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,678,2702,1408,192,963,497,1494,280,1543
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,656,2615,1363,186,932,481,1447,272,1495
