r_id,jinchuan_group_wprka_power_station_unit_1,jinchuan_group_wprka_power_station_unit_2,jinchuan_group_wprka_power_station_unit_3,xinxing_ductile_iron_pipes_power_station_unit_1,xinxing_ductile_iron_pipes_power_station_unit_2,xinxing_ductile_iron_pipes_power_station_unit_3,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_wind,xinxing_ductile_iron_pipes_power_station_wind,xinxing_ductile_iron_pipes_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_1,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_2,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_3,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_4,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_1,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_2,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_3,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_5,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_6,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_7,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_8,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,weda_bay_power_station_unit_1314,weda_bay_power_station_unit_1315,weda_bay_power_station_unit_1,weda_bay_power_station_unit_2,weda_bay_power_station_unit_3,weda_bay_power_station_unit_4,weda_bay_power_station_unit_9,weda_bay_power_station_unit_5,weda_bay_power_station_unit_6,weda_bay_power_station_unit_7,weda_bay_power_station_unit_8,weda_bay_power_station_unit_10,weda_bay_power_station_unit_11,weda_bay_power_station_unit_12,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar
1098,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.202,0.202,0.202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.202,0.202,0.202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002
1099,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.161,0.161,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.161,0.161,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1100,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.133,0.133,0.133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.133,0.133,0.133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1101,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.12,0.12,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.12,0.12,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1102,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.113,0.113,0.113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.113,0.113,0.113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1103,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.103,0.103,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.103,0.103,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1104,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1105,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1106,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.106,0.106,0.106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.106,0.106,0.106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1107,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.117,0.117,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.117,0.117,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1108,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.117,0.117,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.117,0.117,0.117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1109,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.112,0.112,0.112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.112,0.112,0.112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1110,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.118,0.118,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.118,0.118,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002
1111,1,1,1,1,1,1,1,1,1,1,1,0.071,0.071,0.071,0.071,0.071,0.122,0.122,0.122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071,0.071,0.071,0.071,0.071,0.122,0.122,0.122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071,0.071,0.071,0.071,0.071
1112,1,1,1,1,1,1,1,1,1,1,1,0.18,0.18,0.18,0.18,0.18,0.139,0.139,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18,0.18,0.18,0.18,0.18,0.139,0.139,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18,0.18,0.18,0.18,0.18
1113,1,1,1,1,1,1,1,1,1,1,1,0.321,0.321,0.321,0.321,0.321,0.182,0.182,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321,0.321,0.321,0.321,0.321,0.182,0.182,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321,0.321,0.321,0.321,0.321
1114,1,1,1,1,1,1,1,1,1,1,1,0.44,0.44,0.44,0.44,0.44,0.231,0.231,0.231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44,0.44,0.44,0.44,0.44,0.231,0.231,0.231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44,0.44,0.44,0.44,0.44
1115,1,1,1,1,1,1,1,1,1,1,1,0.479,0.479,0.479,0.479,0.479,0.274,0.274,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.479,0.479,0.479,0.479,0.479,0.274,0.274,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.479,0.479,0.479,0.479,0.479
1116,1,1,1,1,1,1,1,1,1,1,1,0.485,0.485,0.485,0.485,0.485,0.301,0.301,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.485,0.485,0.485,0.485,0.485,0.301,0.301,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.485,0.485,0.485,0.485,0.485
1117,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465,0.305,0.305,0.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465,0.305,0.305,0.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465
1118,1,1,1,1,1,1,1,1,1,1,1,0.419,0.419,0.419,0.419,0.419,0.287,0.287,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419,0.419,0.419,0.419,0.419,0.287,0.287,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419,0.419,0.419,0.419,0.419
1119,1,1,1,1,1,1,1,1,1,1,1,0.346,0.346,0.346,0.346,0.346,0.255,0.255,0.255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.346,0.346,0.346,0.346,0.346,0.255,0.255,0.255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.346,0.346,0.346,0.346,0.346
1120,1,1,1,1,1,1,1,1,1,1,1,0.229,0.229,0.229,0.229,0.229,0.22,0.22,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.229,0.229,0.229,0.229,0.229,0.22,0.22,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.229,0.229,0.229,0.229,0.229
1121,1,1,1,1,1,1,1,1,1,1,1,0.083,0.083,0.083,0.083,0.083,0.181,0.181,0.181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.083,0.083,0.083,0.083,0.083,0.181,0.181,0.181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.083,0.083,0.083,0.083,0.083
1122,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.111,0.111,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.111,0.111,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001
1123,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.054,0.054,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.054,0.054,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1124,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.029,0.029,0.029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.029,0.029,0.029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1125,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.017,0.017,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.017,0.017,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1126,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.014,0.014,0.014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.014,0.014,0.014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1127,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1128,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.036,0.036,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.036,0.036,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1129,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1130,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061,0.061,0.061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061,0.061,0.061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1131,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.071,0.071,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.071,0.071,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1132,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068,0.068,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068,0.068,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1133,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.06,0.06,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.06,0.06,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1134,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.058,0.058,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.058,0.058,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001
1135,1,1,1,1,1,1,1,1,1,1,1,0.061,0.061,0.061,0.061,0.061,0.062,0.062,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061,0.061,0.061,0.061,0.061,0.062,0.062,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061,0.061,0.061,0.061,0.061
1136,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157,0.074,0.074,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157,0.074,0.074,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157
1137,1,1,1,1,1,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239,0.239,0.239,0.239,0.239
1138,1,1,1,1,1,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,0.107,0.107,0.107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3,0.107,0.107,0.107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,0.3,0.3,0.3,0.3
1139,1,1,1,1,1,1,1,1,1,1,1,0.367,0.367,0.367,0.367,0.367,0.121,0.121,0.121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,0.367,0.367,0.367,0.367,0.121,0.121,0.121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,0.367,0.367,0.367,0.367
1140,1,1,1,1,1,1,1,1,1,1,1,0.502,0.502,0.502,0.502,0.502,0.143,0.143,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.502,0.502,0.502,0.502,0.502,0.143,0.143,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.502,0.502,0.502,0.502,0.502
1141,1,1,1,1,1,1,1,1,1,1,1,0.515,0.515,0.515,0.515,0.515,0.163,0.163,0.163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.515,0.515,0.515,0.515,0.515,0.163,0.163,0.163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.515,0.515,0.515,0.515,0.515
1142,1,1,1,1,1,1,1,1,1,1,1,0.449,0.449,0.449,0.449,0.449,0.17,0.17,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.449,0.449,0.449,0.449,0.449,0.17,0.17,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.449,0.449,0.449,0.449,0.449
1143,1,1,1,1,1,1,1,1,1,1,1,0.366,0.366,0.366,0.366,0.366,0.164,0.164,0.164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366,0.366,0.366,0.366,0.366,0.164,0.164,0.164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366,0.366,0.366,0.366,0.366
1144,1,1,1,1,1,1,1,1,1,1,1,0.203,0.203,0.203,0.203,0.203,0.179,0.179,0.179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203,0.203,0.203,0.203,0.203,0.179,0.179,0.179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203,0.203,0.203,0.203,0.203
1145,1,1,1,1,1,1,1,1,1,1,1,0.052,0.052,0.052,0.052,0.052,0.207,0.207,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.052,0.052,0.052,0.052,0.052,0.207,0.207,0.207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.052,0.052,0.052,0.052,0.052
1146,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.186,0.186,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.186,0.186,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1147,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.143,0.143,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.143,0.143,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1148,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.114,0.114,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.114,0.114,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1149,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.092,0.092,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.092,0.092,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1150,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093,0.093,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1151,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.118,0.118,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.118,0.118,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1152,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.153,0.153,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.153,0.153,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1153,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.185,0.185,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.185,0.185,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1154,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.201,0.201,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.201,0.201,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1155,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.204,0.204,0.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.204,0.204,0.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1156,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.218,0.218,0.218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.218,0.218,0.218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1157,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.238,0.238,0.238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.238,0.238,0.238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1158,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.264,0.264,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.264,0.264,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002
1159,1,1,1,1,1,1,1,1,1,1,1,0.073,0.073,0.073,0.073,0.073,0.294,0.294,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073,0.073,0.073,0.073,0.073,0.294,0.294,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073,0.073,0.073,0.073,0.073
1160,1,1,1,1,1,1,1,1,1,1,1,0.209,0.209,0.209,0.209,0.209,0.367,0.367,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.209,0.209,0.209,0.209,0.209,0.367,0.367,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.209,0.209,0.209,0.209,0.209
1161,1,1,1,1,1,1,1,1,1,1,1,0.351,0.351,0.351,0.351,0.351,0.435,0.435,0.435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.351,0.351,0.351,0.351,0.351,0.435,0.435,0.435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.351,0.351,0.351,0.351,0.351
1162,1,1,1,1,1,1,1,1,1,1,1,0.464,0.464,0.464,0.464,0.464,0.467,0.467,0.467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.464,0.464,0.464,0.464,0.464,0.467,0.467,0.467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.464,0.464,0.464,0.464,0.464
1163,1,1,1,1,1,1,1,1,1,1,1,0.551,0.551,0.551,0.551,0.551,0.48,0.48,0.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.551,0.551,0.551,0.551,0.551,0.48,0.48,0.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.551,0.551,0.551,0.551,0.551
1164,1,1,1,1,1,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,0.47,0.47,0.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553,0.47,0.47,0.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.553,0.553,0.553,0.553,0.553
1165,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501,0.454,0.454,0.454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501,0.454,0.454,0.454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501
1166,1,1,1,1,1,1,1,1,1,1,1,0.439,0.439,0.439,0.439,0.439,0.437,0.437,0.437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.439,0.439,0.439,0.439,0.439,0.437,0.437,0.437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.439,0.439,0.439,0.439,0.439
1167,1,1,1,1,1,1,1,1,1,1,1,0.343,0.343,0.343,0.343,0.343,0.422,0.422,0.422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.343,0.343,0.343,0.343,0.343,0.422,0.422,0.422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.343,0.343,0.343,0.343,0.343
1168,1,1,1,1,1,1,1,1,1,1,1,0.221,0.221,0.221,0.221,0.221,0.397,0.397,0.397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221,0.221,0.221,0.221,0.221,0.397,0.397,0.397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221,0.221,0.221,0.221,0.221
1169,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086,0.349,0.349,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086,0.349,0.349,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086
1170,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.264,0.264,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.264,0.264,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001
1171,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.193,0.193,0.193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.193,0.193,0.193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1172,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.142,0.142,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.142,0.142,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
