Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1
,,,,,,,,,373,1,23,13,2023-01-23T11:50:00+08:00,274
,,,,,,,,,374,1,23,14,2023-01-23T12:50:00+08:00,265
,,,,,,,,,375,1,23,15,2023-01-23T13:50:00+08:00,276
,,,,,,,,,376,1,23,16,2023-01-23T14:50:00+08:00,286
,,,,,,,,,377,1,23,17,2023-01-23T15:50:00+08:00,288
,,,,,,,,,378,1,23,18,2023-01-23T16:50:00+08:00,289
,,,,,,,,,379,1,23,19,2023-01-23T17:50:00+08:00,272
,,,,,,,,,380,1,23,20,2023-01-23T18:50:00+08:00,263
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,282
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,281
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,275
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,266
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,253
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,239
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,227
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,220
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,213
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,209
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,211
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,219
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,216
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,242
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,256
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,264
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,267
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,258
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,268
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,278
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,282
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,284
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,269
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,262
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,281
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,280
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,274
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,269
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,257
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,242
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,231
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,223
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,218
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,212
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,215
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,224
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,221
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,242
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,258
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,268
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,271
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,263
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,274
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,282
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,283
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,283
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,269
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,260
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,279
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,278
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,272
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,264
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,254
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,237
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,228
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,220
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,214
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,211
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,213
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,220
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,217
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,238
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,253
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,265
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,268
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,261
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,265
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,277
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,279
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,279
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,263
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,256
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,276
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,273
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,267
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,261
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,252
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,238
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,227
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,220
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,215
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,211
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,210
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,214
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,215
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,234
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,247
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,256
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,259
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,255
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,252
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,260
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,263
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,262
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,251
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,244
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,262
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,260
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,255
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,250
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,243
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,233
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,223
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,216
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,207
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,204
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,200
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,202
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,195
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,199
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,207
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,216
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,214
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,207
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,208
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,211
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,211
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,212
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,212
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,217
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,236
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,233
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,228
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,225
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,219
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,211
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,204
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,195
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,191
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,185
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,183
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,182
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,174
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,174
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,181
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,184
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,183
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,182
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,182
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,183
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,182
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,185
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,188
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,195
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,215
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,214
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,210
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,205
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,200
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,193
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,187
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,180
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,175
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,173
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,173
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,174
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,168
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,172
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,177
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,184
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,183
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,181
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,186
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,187
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,190
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,193
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,195
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,202
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,219
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,217
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,212
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,209
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,203
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,196
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,189
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,183
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,179
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,176
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,175
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,178
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,174
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,181
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,191
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,196
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,195
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,194
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,196
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,196
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,196
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,197
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,196
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,202
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,221
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,218
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,213
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,209
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,200
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,191
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,186
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,180
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,175
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,175
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,180
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,188
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,195
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,215
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,225
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,233
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,234
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,229
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,230
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,236
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,234
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,232
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,223
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,225
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,242
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,240
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,232
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,227
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,217
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,206
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,199
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,193
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,189
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,188
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,195
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,201
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,204
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,223
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,233
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,239
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,239
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,235
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,241
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,245
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,246
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,247
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,238
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,237
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,255
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,252
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,245
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,238
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,228
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,216
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,208
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,201
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,196
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,195
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,197
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,206
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,207
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,227
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,241
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,248
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,249
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,244
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,246
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,257
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,262
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,261
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,248
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,244
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,258
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,255
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,247
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,243
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,234
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,231
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,220
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,213
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,207
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,201
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,198
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,201
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,201
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,198
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,214
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,224
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,229
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,227
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,221
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,226
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,226
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,228
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,228
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,225
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,231
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,245
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,242
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,235
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,229
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,220
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,211
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,203
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,198
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,193
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,190
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,191
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,191
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,185
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,191
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,199
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,204
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,202
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,202
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,208
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,211
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,211
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,210
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,211
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,219
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,240
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,239
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,232
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,227
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,215
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,208
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,203
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,197
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,192
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,191
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,197
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,204
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,214
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,241
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,253
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,259
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,258
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,253
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,261
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,265
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,265
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,260
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,247
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,247
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,262
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,258
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,250
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,243
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,229
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,220
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,212
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,205
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,203
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,200
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,208
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,213
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,219
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,242
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,253
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,260
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,258
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,253
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,264
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,269
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,270
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,265
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,251
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,253
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,265
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,261
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,251
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,244
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,226
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,219
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,212
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,205
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,202
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,203
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,214
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,212
,,,,,,,,,754,2,22,10,2023-02-22T08:50:00+08:00,227
,,,,,,,,,755,2,22,11,2023-02-22T09:50:00+08:00,243
,,,,,,,,,756,2,22,12,2023-02-22T10:50:00+08:00,251
,,,,,,,,,757,2,22,13,2023-02-22T11:50:00+08:00,256
