Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
82,0.0,0.0,0.0,0.0121379999999999,0.0121379999999999,0.0111669599999999,0.0111669599999999,1,5448.851103077836,2758.315639645712
83,0.0,0.0,0.0,0.0087484999999999,0.0087484999999999,0.0095092391304347,0.0095092391304347,1,2968.3321069833523,1490.5776169963776
84,0.0,0.0,0.0,0.0118917894280762,0.0118917894280762,0.0109404462738301,0.0109404462738301,1,3919.037426299693,1972.0170798823103
85,0.0,0.0,0.0,0.0202319999999999,0.0202319999999999,0.0664847826086956,0.0664847826086956,1,351.69687886817144,53.81037177238485
86,0.0,0.0,0.0,0.0115202556325823,0.0115202556325823,0.0105986351819757,0.0105986351819757,1,3796.344828745725,1910.180308412975
87,0.0,0.0,0.0,0.0097249999999999,0.0097249999999999,0.010570652173913,0.010570652173913,1,3465.187626595434,1740.3708380462117
88,0.0,0.0,0.0,0.006293,0.006293,0.0068402173913043,0.0068402173913043,1,1541.21353363208,744.903670174873
89,0.0,0.0,0.0,0.02571,0.02571,0.0379911826086955,0.0379911826086955,1,7835.494056333919,4034.36132615319
90,0.0,0.0,0.0,0.009389277,0.009389277,0.0102057358695652,0.0102057358695652,1,2422.1555971017538,1203.7260431690931
91,0.0,0.0,0.0,0.0088917149999999,0.0088917149999999,0.0096649076086956,0.0096649076086956,1,2294.020439453828,1140.1929573961645
92,0.0,0.0,0.0,0.0088720058301559,0.0088720058301559,0.0096434845979956,0.0096434845979956,1,1922.4310692786155,949.827456261812
93,0.0,0.0,0.0,0.4704649999999999,0.4704649999999999,0.8449879839372892,0.8449879839372892,1,12841.537687492151,8422.826029922833
94,0.0,0.0,0.0,0.003599,0.003599,0.0039119565217391,0.0039119565217391,1,1216.8399434725393,580.1139828968022
95,0.0,0.0,0.0,0.0013729999999999,0.0013729999999999,0.0014923913043478,0.0014923913043478,1,396.5772160041456,184.2744155048979
96,0.0152129644185581,0.0152129644185581,0.0255586701815961,0.0218339431278285,0.0218339431278285,0.0841864842109543,0.0841864842109543,1,196.64754073102495,2.594359674829164
97,0.0,0.0,0.0,0.0022505,0.0022505,0.0024461956521738,0.0024461956521738,1,758.3460570938499,353.2699688085869
98,0.0682847707870989,0.0682847707870989,0.1150190044833305,0.0302153319743491,0.0302153319743491,0.1300916797629901,0.1300916797629901,1,106.51449199803866,6.190699054945748
99,0.0,0.0,0.0,0.0009629999999999,0.0009629999999999,0.0010467391304347,0.0010467391304347,1,425.500046510194,201.79312834913955
100,0.0,0.0,0.0,0.0063379999999999,0.0063379999999999,0.0068891304347825,0.0068891304347825,1,1780.2061039860807,874.1267675803585
101,0.1574633367080838,0.1574633367080838,0.2638636752717849,0.0693164817729098,0.0693164817729098,0.2984459445963966,0.2984459445963966,1,250.09220858542872,18.62100553291352
102,0.0235249233947939,0.0235249233947939,0.0391042215757643,0.0559190323299237,0.0559190323299237,0.2087344187442643,0.2087344187442643,1,565.7599253075074,9.119480451056338
103,0.0,0.0,0.0,0.0488089999999999,0.0488089999999999,0.1603934782608695,0.1603934782608695,1,846.5243967618154,126.84007581222002
104,0.0,0.0,0.0,0.0249479999999999,0.0249479999999999,0.0542347826086956,0.0542347826086956,1,1195.92485103412,357.3034862525666
105,0.1580545002915039,0.1580545002915039,0.2656100345491224,0.0696604169708319,0.0696604169708319,0.3009386287638771,0.3009386287638771,1,247.4535450133526,18.396261930771644
106,0.1181891560941365,0.1181891560941365,0.1980211443749042,0.0488836626042929,0.0488836626042929,0.2095118955171784,0.2095118955171784,1,148.00021464020048,21.73297690969344
107,0.0546602405942188,0.0546602405942188,0.0919221812675382,0.0379889373074438,0.0379889373074438,0.1515562491627993,0.1515562491627993,1,240.93355143620863,6.097464811268848
108,0.0,0.0,0.0,0.0027220537261698,0.0027220537261698,0.0029587540501846,0.0029587540501846,1,851.6893112875799,394.64741075328647
